Category,Product,Min Price (INR/kg),Max Price (INR/kg),Average Price (INR/kg)
Fruits,Pineapple,97.95777801001786,161.15379121360615,129.55578461181202
Vegetables,Beetroot,40.945538988991956,67.97443909372974,54.45998904136085
Fruits,Oranges,121.11008839815585,127.63075464298632,124.37042152057109
Vegetables,Carrots,99.32836060994819,116.11412142504476,107.72124101749648
Vegetables,Bell Peppers,104.23364074366754,137.12452744903442,120.67908409635098
Fruits,Berries,111.96348950459594,165.1034799994064,138.5334847520012
Pulses,Lentils,61.832815979562085,103.12230547507258,82.47756072731733
Vegetables,Bitter Gourd,20.376437478838657,70.68141355893661,45.52892551888763
Vegetables,Carrots,95.51335330680322,126.59638265129068,111.05486797904695
Fruits,Guava,108.36448835099755,167.8072486574302,138.08586850421386
Grains,Quinoa,108.75552742252387,127.22738212751872,117.9914547750213
Fruits,Oranges,115.55334794799128,150.9221540760433,133.2377510120173
Fruits,Pomegranate,108.93357423331756,124.87502405632918,116.90429914482337
Vegetables,Broccoli,45.80537717508259,68.02763551514504,56.91650634511382
Vegetables,Cauliflower,85.3446430535923,100.6183706647112,92.98150685915175
Vegetables,Beetroot,114.40182783952683,141.37419031871192,127.88800907911937
Fruits,Melons,117.30171761550989,161.46449037326707,139.38310399438848
Fruits,Oranges,20.2156974252828,56.15392126844613,38.18480934686447
Grains,Rice,65.19688573451467,121.76711982554406,93.48200278002936
Fruits,Apples,59.006627000825915,78.06766038396997,68.53714369239793
Vegetables,Okra,56.8857421862312,117.77607233003381,87.3309072581325
Vegetables,Drumsticks,105.7194337848322,172.9771359400593,139.34828486244575
Vegetables,Asparagus,44.62419040795938,94.50807826490468,69.56613433643203
Fruits,Dates,33.993856179559536,48.48425284167608,41.239054510617805
Vegetables,Carrots,56.5483188571228,99.8481091808975,78.19821401901015
Vegetables,Cauliflower,107.58814352357236,146.83369254727694,127.21091803542464
Vegetables,Broccoli,99.80031226486943,144.666433421619,122.23337284324421
Pulses,Black-eyed Peas,47.857449048510254,91.47967078315062,69.66855991583044
Fruits,Berries,24.74383671375977,55.22210799236845,39.98297235306411
Vegetables,Carrots,94.92365967654398,122.83610535046738,108.87988251350568
Vegetables,Cabbage,37.98980153339735,55.753214168155644,46.871507850776496
Grains,Brown Rice,48.254100483737865,104.95051592602162,76.60230820487975
Vegetables,Carrots,28.785264558336326,86.92175000366576,57.85350728100104
Vegetables,Asparagus,58.782528569102396,67.90602297260637,63.34427577085438
Fruits,Avocado,48.14374430088818,94.33573357976016,71.23973894032417
Vegetables,Zucchini,62.147342922114404,90.15811435561308,76.15272863886375
Vegetables,Okra,70.35770536017921,113.27610974665154,91.81690755341538
Pulses,Green Gram,93.77585935216639,142.43781781512098,118.10683858364368
Fruits,Apples,56.82531433060628,73.49219322017035,65.15875377538832
Fruits,Avocado,27.558314650776865,52.05893084013651,39.80862274545669
Vegetables,Spinach,101.64227499264388,124.89839083282008,113.27033291273199
Fruits,Pomegranate,76.41157429096508,109.67582033487524,93.04369731292016
Fruits,Dates,108.55090988103373,149.5996390593336,129.07527447018367
Fruits,Berries,21.79976613877305,76.75542851982645,49.27759732929975
Fruits,Melons,27.101186959556916,54.43010788234545,40.76564742095118
Grains,Barley,82.44081750937099,105.2243078680565,93.83256268871375
Fruits,Dates,34.84253080590261,46.18928186702773,40.51590633646517
Fruits,Guava,66.22853834579786,86.8096014454148,76.51906989560632
Fruits,Papaya,90.36386193153426,138.79393650328183,114.57889921740804
Fruits,Pomegranate,95.3569674096385,152.27064292043312,123.8138051650358
Pulses,Soybeans,87.70952506680487,150.05894932897505,118.88423719788996
Vegetables,Bitter Gourd,19.70158083969433,72.35282534643557,46.02720309306495
Grains,Rice,65.7655467767687,98.84959933381265,82.30757305529067
Vegetables,Cabbage,38.16939320729072,54.363231530197254,46.26631236874398
Vegetables,Cauliflower,108.81821841900941,130.41436330247188,119.61629086074065
Pulses,Black-eyed Peas,49.06651014867903,96.98770384867926,73.02710699867914
Pulses,Black Gram,106.72923286203464,135.1686237570762,120.94892830955541
Grains,Brown Rice,53.26383034611219,107.67145009204295,80.46764021907757
Vegetables,Cucumber,64.85444643879396,108.07513230285211,86.46478937082304
Pulses,Black-eyed Peas,26.043761686226524,76.16203347633844,51.10289758128248
Grains,Quinoa,104.91385884533199,134.1621723154404,119.53801558038619
Fruits,Figs,64.5268073626625,100.58183294490668,82.55432015378459
Vegetables,Zucchini,61.69037971723231,96.23109178383072,78.96073575053151
Fruits,Oranges,119.25486807268561,127.73594253661334,123.49540530464947
Pulses,Green Gram,85.36480648205428,129.61410933614857,107.48945790910142
Pulses,Soybeans,124.71530682018332,177.47352344366203,151.0944151319227
Vegetables,Asparagus,58.36475179571982,70.34375209176459,64.3542519437422
Vegetables,Carrots,95.01903650318864,129.02972112337696,112.0243788132828
Pulses,Green Gram,63.464986985403165,84.27583571113128,73.87041134826723
Vegetables,Spinach,113.26979067592349,150.23025739422224,131.75002403507287
Fruits,Papaya,102.39273000934156,140.8961779765369,121.64445399293923
Fruits,Pineapple,101.96559481525887,160.32154200676746,131.14356841101318
Vegetables,Okra,50.56990614034889,90.59141916166735,70.58066265100811
Vegetables,Carrots,29.55076111827505,90.02787787140319,59.78931949483912
Vegetables,Spinach,24.001331205537547,74.30453986712378,49.15293553633066
Grains,Rice,68.26021319700614,125.08081018767585,96.670511692341
Pulses,Black Gram,46.686288517579285,64.35708212343971,55.5216853205095
Fruits,Avocado,46.81161498440185,61.428083918512556,54.1198494514572
Pulses,Green Gram,74.82459325514445,113.55365841405978,94.18912583460212
Fruits,Lemon,76.48159944376174,91.75070243736863,84.11615094056518
Vegetables,Beetroot,118.8570016952571,137.6318475489738,128.24442462211545
Vegetables,Okra,74.67089938992179,115.96580952497266,95.31835445744721
Fruits,Watermelon,75.09212184612312,98.85030191790746,86.9712118820153
Pulses,Lentils,61.943079433896216,102.89328197271148,82.41818070330385
Vegetables,Cauliflower,108.40548711687453,121.33132421356682,114.86840566522068
Fruits,Grapefruit,112.18625422685912,145.35163609987023,128.76894516336466
Pulses,Black Gram,40.19496545387716,81.81043634795459,61.002700900915876
Fruits,Melons,117.55624712289693,161.5754752137727,139.56586116833483
Fruits,Figs,63.41451203496739,104.06809857824389,83.74130530660564
Pulses,Black Gram,37.62312756333047,88.28029370950321,62.95171063641684
Grains,Ragi,97.95288797412815,157.47084411687868,127.71186604550341
Vegetables,Bell Peppers,68.16013283525149,127.4888010838087,97.8244669595301
Pulses,Green Gram,64.09144176060384,101.64311662449533,82.86727919254959
Fruits,Blueberries,67.9177046602703,95.00806925789607,81.46288695908319
Vegetables,Cucumber,63.846111132962065,111.3960007149219,87.62105592394198
Vegetables,Tomatoes,26.253321000493806,65.68709426905096,45.97020763477238
Grains,Whole Wheat,71.68891201459415,103.08102896873002,87.38497049166209
Fruits,Pomegranate,81.00390387842751,89.47193259547802,85.23791823695277
Vegetables,Bitter Gourd,72.2266762940071,90.32803365928395,81.27735497664553
Grains,Rice,120.5998012105945,173.00839347694338,146.80409734376894
Grains,Rice,83.77586782220374,129.95999614947283,106.86793198583828
Pulses,Lentils,99.74145972302718,144.58139824701612,122.16142898502164
Vegetables,Zucchini,44.0631826710296,103.32286135603901,73.6930220135343
Grains,Quinoa,77.1545932373466,115.96322485155942,96.558909044453
Grains,Whole Wheat,77.87532320740867,139.35668029388881,108.61600175064873
Vegetables,Beetroot,38.21398714261337,69.59982669403162,53.90690691832249
Fruits,Grapefruit,59.6166682745282,78.83283330900402,69.22475079176611
Pulses,Lentils,98.34654312341823,137.25326468656763,117.79990390499293
Vegetables,Spinach,94.55368529408217,129.1612329445445,111.85745911931335
Fruits,Avocado,84.12752447877091,116.04130283437095,100.08441365657093
Vegetables,Broccoli,87.49604672257053,94.51510351211736,91.00557511734394
Vegetables,Asparagus,53.93897615381513,84.79428193498607,69.36662904440061
Grains,Whole Wheat,71.6290233126317,111.80385323075035,91.71643827169103
Fruits,Papaya,95.23707685670779,145.68108242648137,120.45907964159457
Pulses,Chickpeas,97.6253415280274,113.92668526346986,105.77601339574863
Vegetables,Cabbage,94.63848812259727,116.74796928967325,105.69322870613526
Vegetables,Bitter Gourd,47.892455394188666,87.4659882187582,67.67922180647344
Vegetables,Zucchini,43.34130876940679,95.0492998524926,69.1953043109497
Fruits,Pineapple,57.35328574675512,82.19176364600482,69.77252469637997
Fruits,Grapefruit,61.27725335472299,78.31644046218592,69.79684690845446
Vegetables,Zucchini,88.6517623242844,119.32154532333358,103.986653823809
Fruits,Pineapple,21.82940776297674,44.57993315565159,33.204670459314165
Fruits,Melons,64.47312167433539,125.2943118446817,94.88371675950854
Fruits,Dates,90.10460243888565,126.69253084628478,108.39856664258522
Fruits,Blueberries,86.44634869493484,137.6415241113546,112.04393640314473
Pulses,Black Gram,47.21451994846261,60.8486556155759,54.03158778201926
Fruits,Berries,25.917359019480475,73.34645619431822,49.63190760689935
Fruits,Pomegranate,78.74161013003827,106.62270378785693,92.6821569589476
Fruits,Melons,26.041901702351204,53.66387335238543,39.85288752736832
Vegetables,Cucumber,67.44642860669195,101.16942258766042,84.3079255971762
Vegetables,Cucumber,24.37769962006072,52.97303881649198,38.67536921827635
Vegetables,Cabbage,97.7025236801078,146.9909928447851,122.34675826244646
Fruits,Pineapple,92.85156815574398,113.50865050416208,103.18010932995303
Fruits,Apples,56.920582940317736,77.51472792287358,67.21765543159566
Pulses,Chickpeas,67.44676872017098,100.22863184417886,83.83770028217492
Fruits,Pineapple,90.92792988997267,110.55076717146444,100.73934853071856
Vegetables,Tomatoes,55.33112285535289,75.22221981933221,65.27667133734255
Fruits,Grapefruit,51.97126632154783,64.81033213317465,58.39079922736124
Fruits,Papaya,89.67305905491291,138.4983874054982,114.08572323020556
Pulses,Black-eyed Peas,107.81756274045678,155.60015302889468,131.70885788467572
Fruits,Melons,26.531217197958426,49.483430773007264,38.00732398548284
Vegetables,Broccoli,82.73924960717532,95.57422435482084,89.15673698099809
Grains,Whole Wheat,69.10035358496557,110.20365641224168,89.65200499860363
Grains,Brown Rice,42.10782466398007,55.45859914507509,48.783211904527576
Pulses,Chickpeas,95.59462869721767,121.37099853347516,108.48281361534642
Grains,Brown Rice,56.21729737395341,103.82412067392988,80.02070902394165
Grains,Brown Rice,58.59745567536433,102.74006203297675,80.66875885417053
Fruits,Avocado,27.429645538897212,52.61442128071662,40.022033409806916
Vegetables,Zucchini,37.653916755922445,83.57540535855475,60.61466105723859
Fruits,Apples,99.19209991889916,145.74671306160502,122.46940649025208
Fruits,Guava,44.77962943397902,73.33999077383834,59.059810103908674
Fruits,Dates,87.41885307145583,99.62715762965627,93.52300535055605
Fruits,Pomegranate,45.432500505591605,90.9935283558886,68.2130144307401
Vegetables,Tomatoes,68.66800717251905,119.14506339913842,93.90653528582874
Vegetables,Kale,37.75739614427955,78.19180851669883,57.97460233048919
Fruits,Blueberries,67.29315799205025,89.92402252376954,78.6085902579099
Grains,Oats,113.0050066617298,139.44619946699063,126.22560306436021
Pulses,Chickpeas,66.54583181108806,92.42494826649657,79.48539003879232
Fruits,Lemon,79.54190722001731,140.3603074574799,109.95110733874861
Vegetables,Beetroot,39.415352258262,87.87816984096344,63.64676104961272
Fruits,Figs,93.82017554023255,139.75051834746083,116.78534694384669
Pulses,Green Gram,62.70764055444359,97.35615924053162,80.0318998974876
Fruits,Dates,91.61588514697553,132.015108823383,111.81549698517927
Fruits,Lemon,83.26223841412181,137.27745117942243,110.26984479677212
Pulses,Black-eyed Peas,44.293012493133034,85.1724395661535,64.73272602964326
Vegetables,Cauliflower,90.79161066790512,135.43443839578347,113.1130245318443
Fruits,Pineapple,92.15085909426115,111.8396422234816,101.99525065887138
Fruits,Melons,113.6289716293025,169.21685026715014,141.42291094822633
Vegetables,Spinach,63.35202129759915,91.4159957357757,77.38400851668743
Vegetables,Bitter Gourd,93.27521978305495,110.14174331294755,101.70848154800126
Fruits,Papaya,95.40119172977498,135.47610934185676,115.43865053581587
Fruits,Apples,58.30262167676758,77.75759557658535,68.03010862667647
Grains,Ragi,81.12118382105672,122.05957551724316,101.59037966914994
Fruits,Figs,65.69804662864269,103.77901090898253,84.73852876881261
Fruits,Watermelon,34.20337125740621,92.63737591562251,63.42037358651436
Grains,Oats,85.14308681612587,122.1103327805233,103.62670979832458
Vegetables,Okra,63.42971374552748,114.83888178775035,89.13429776663892
Fruits,Berries,21.284691350651897,73.72154815305844,47.503119751855166
Vegetables,Cabbage,29.518479931556854,68.45700304999292,48.98774149077489
Fruits,Blueberries,93.20925344687737,156.8009571898339,125.00510531835563
Fruits,Avocado,79.9610474540194,112.40870714606201,96.18487730004071
Grains,Oats,106.07241794983332,139.24209012990238,122.65725403986785
Fruits,Lemon,32.545789919991385,58.20965862411544,45.37772427205341
Grains,Brown Rice,67.72486995102868,94.0741106541514,80.89949030259004
Vegetables,Carrots,102.1218772619042,125.36432092044741,113.74309909117581
Fruits,Pomegranate,47.24030695994538,87.2063607181029,67.22333383902414
Grains,Rice,70.52614184026227,119.45049711815695,94.98831947920961
Vegetables,Drumsticks,102.72732464724095,172.72356053330725,137.7254425902741
Vegetables,Zucchini,83.4698960295161,116.46843308281629,99.96916455616619
Vegetables,Drumsticks,75.6803554712244,117.39729130857312,96.53882338989877
Grains,Rice,77.18834275166449,125.99445711072444,101.59139993119447
Fruits,Pomegranate,99.4031524649955,166.59473833680994,132.99894540090273
Grains,Whole Wheat,78.76590911837368,139.45451997158037,109.11021454497703
Pulses,Soybeans,98.10525432646568,128.3810991092208,113.24317671784324
Vegetables,Drumsticks,87.28790802146008,109.80475145112412,98.54632973629211
Vegetables,Cauliflower,116.45530553085015,153.51735769790488,134.98633161437752
Pulses,Green Gram,84.10597145356166,137.3545547845059,110.73026311903378
Vegetables,Cabbage,96.55346465520726,137.16401716100424,116.85874090810574
Vegetables,Zucchini,83.90951398906468,115.47454660387831,99.6920302964715
Fruits,Dates,100.75825767204205,118.2178659676408,109.48806181984142
Fruits,Apples,55.058396520322724,79.4999636073162,67.27918006381947
Grains,Quinoa,108.22333607021676,125.44310630047026,116.83322118534352
Vegetables,Cucumber,94.13721734030554,149.72282951108863,121.93002342569709
Fruits,Avocado,27.260076954041246,53.44707996379781,40.35357845891953
Fruits,Oranges,19.13715041299899,52.28297882876491,35.71006462088195
Vegetables,Tomatoes,26.459612789527462,65.74728490776731,46.10344884864739
Vegetables,Cucumber,78.7694963352197,100.61148435374066,89.69049034448018
Grains,Ragi,81.25152717134935,116.21666187938787,98.73409452536862
Pulses,Green Gram,60.42368040172191,98.11375181965812,79.26871611069001
Vegetables,Spinach,94.21175463253215,124.69948930559468,109.45562196906342
Fruits,Avocado,79.85003832230385,118.41487492661498,99.13245662445942
Vegetables,Asparagus,44.27233484874863,102.82881218233734,73.550573515543
Grains,Quinoa,73.78473884670777,126.01364038507953,99.89918961589365
Grains,Whole Wheat,73.39389704386294,136.53808350735687,104.9659902756099
Vegetables,Kale,115.5685397426917,170.1452534029808,142.85689657283626
Fruits,Papaya,94.65652229525467,136.47900490835954,115.56776360180712
Vegetables,Tomatoes,72.3538786705469,121.89153375669895,97.12270621362293
Pulses,Green Gram,86.03726008786252,133.98201048325603,110.00963528555928
Pulses,Black Gram,47.17000152349961,62.41976099547822,54.79488125948892
Pulses,Soybeans,99.727905785379,128.69864074947552,114.21327326742725
Vegetables,Carrots,94.27256637653775,137.67738970877164,115.9749780426547
Pulses,Black Gram,76.37800864717121,119.46929608413879,97.923652365655
Pulses,Black-eyed Peas,27.750878642726384,70.65018723518718,49.20053293895678
Pulses,Black-eyed Peas,92.38612403187524,105.41440262657426,98.90026332922474
